"","provider_id","hospital_name","city","state","zip_code","hospital_type","hospital_ownership","hospital_overall_rating","patient_experience_national_comparison","address","Latitudes","Longitudes","region"
"3321","450219","BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO","LLANO","TX","78643","Acute Care Hospitals","Voluntary non-profit - Private",4,"Not Available","200 W OLLIE
LLANO, TX
",30.743345,-98.677996,"West South Central"
"3322","450641","NOCONA GENERAL HOSPITAL","NOCONA","TX","76255","Acute Care Hospitals","Government - Hospital District or Authority",3,"Not Available","100 PARK ROAD
NOCONA, TX
",33.777559,-97.731564,"West South Central"
"3323","500054","PROVIDENCE SACRED HEART MEDICAL CENTER","SPOKANE","WA","99204","Acute Care Hospitals","Voluntary non-profit - Church",3,"Below the national average","101 WEST 8TH AVENUE
SPOKANE, WA
",47.64831,-117.412168,"Pacific"
"3324","450389","EAST TEXAS MEDICAL CENTER ATHENS","ATHENS","TX","75751","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","2000 SOUTH PALESTINE
ATHENS, TX
",32.171435,-95.844022,"West South Central"
"3325","450351","TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL","STEPHENVILLE","TX","76401","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","411 N BELKNAP ST
STEPHENVILLE, TX
",32.223163,-98.204871,"West South Central"
"3326","490037","RIVERSIDE SHORE MEMORIAL HOSPITAL","ONANCOCK","VA","23417","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","20480 MARKET STREET
ONANCOCK, VA
",37.699712,-75.720937,"South Atlantic"
"3327","500011","HIGHLINE MEDICAL CENTER","BURIEN","WA","98166","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","16251 SYLVESTER ROAD SW
BURIEN, WA
",47.456778,-122.341455,"Pacific"
"3328","500016","CENTRAL WASHINGTON HOSPITAL","WENATCHEE","WA","98807","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","1201 SOUTH MILLER STREET
WENATCHEE, WA
",47.407963,-120.324593,"Pacific"
"3329","490043","INOVA LOUDOUN HOSPITAL","LEESBURG","VA","20176","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","44045 RIVERSIDE PARKWAY
LEESBURG, VA
",39.074609,-77.475227,"South Atlantic"
"3330","450827","KELL WEST REGIONAL HOSPITAL","WICHITA FALLS","TX","76310","Acute Care Hospitals","Proprietary",4,"Above the national average","5402 KELL WEST BOULEVARD
WICHITA FALLS, TX
",33.872379,-98.578537,"West South Central"
"3331","450200","WADLEY REGIONAL MEDICAL CENTER","TEXARKANA","TX","75501","Acute Care Hospitals","Physician",2,"Same as the national average","1000 PINE STREET
TEXARKANA, TX
",33.428482,-94.047188,"West South Central"
"3332","450235","MEMORIAL HOSPITAL","GONZALES","TX","78629","Acute Care Hospitals","Government - Hospital District or Authority",3,"Not Available","1110 NORTH SARAH DEWITT DRIVE
GONZALES, TX
",29.515895,-97.428868,"West South Central"
"3333","490040","INOVA ALEXANDRIA HOSPITAL","ALEXANDRIA","VA","22304","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","4320 SEMINARY RD
ALEXANDRIA, VA
",38.824128,-77.104437,"South Atlantic"
"3334","450711","RIO GRANDE REGIONAL HOSPITAL","MCALLEN","TX","78503","Acute Care Hospitals","Proprietary",4,"Below the national average","101 E RIDGE RD
MCALLEN, TX
",26.185939,-98.224124,"West South Central"
"3335","450688","DALLAS REGIONAL MEDICAL CENTER","MESQUITE","TX","75149","Acute Care Hospitals","Proprietary",2,"Below the national average","1011 NORTH GALLOWAY AVENUE
MESQUITE, TX
",32.777575,-96.59972,"West South Central"
"3336","510022","CHARLESTON AREA MEDICAL CENTER","CHARLESTON","WV","25301","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","501 MORRIS STREET
CHARLESTON, WV
",38.34712,-81.626183,"South Atlantic"
"3337","451380","EAST TEXAS MEDICAL CENTER QUITMAN","QUITMAN","TX","75783","Critical Access Hospitals","Voluntary non-profit - Private",3,"Above the national average","117 WINNSBORO STREET
QUITMAN, TX
",32.796141,-95.445305,"West South Central"
"3338","490122","INOVA MOUNT VERNON HOSPITAL","ALEXANDRIA","VA","22306","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","2501 PARKERS LANE
ALEXANDRIA, VA
",38.739993,-77.074637,"South Atlantic"
"3339","450358","HOUSTON METHODIST HOSPITAL","HOUSTON","TX","77030","Acute Care Hospitals","Voluntary non-profit - Private",5,"Above the national average","6565 FANNIN
HOUSTON, TX
",29.710567,-95.400118,"West South Central"
"3340","450766","UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY","DALLAS","TX","75390","Acute Care Hospitals","Government - State",4,"Same as the national average","5151 HARRY HINES BLVD
DALLAS, TX
",32.810672,-96.835872,"West South Central"
"3341","450678","BAYLOR SCOTT AND WHITE MEDICAL CENTER WHITE ROCK","DALLAS","TX","75218","Acute Care Hospitals","Proprietary",3,"Below the national average","9440 POPPY DR
DALLAS, TX
",32.835521,-96.705001,"West South Central"
"3342","450340","SAN ANGELO COMMUNITY MEDICAL CENTER","SAN ANGELO","TX","76904","Acute Care Hospitals","Proprietary",3,"Above the national average","3501 KNICKERBOCKER ROAD
SAN ANGELO, TX
",31.420076,-100.470132,"West South Central"
"3343","490120","CHESAPEAKE GENERAL HOSPITAL","CHESAPEAKE","VA","23320","Acute Care Hospitals","Government - Hospital District or Authority",2,"Below the national average","736 BATTLEFIELD BLVD, NORTH
CHESAPEAKE, VA
",36.746111,-76.244828,"South Atlantic"
"3344","450130","NIX HEALTH CARE SYSTEM","SAN ANTONIO","TX","78205","Acute Care Hospitals","Proprietary",3,"Below the national average","414 NAVARRO, SUITE 600
SAN ANTONIO, TX
",29.425577,-98.489718,"West South Central"
"3345","500024","PROVIDENCE ST PETER HOSPITAL","OLYMPIA","WA","98506","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","413 LILLY ROAD NE
OLYMPIA, WA
",47.052791,-122.844369,"Pacific"
"3346","450872","USMD HOSPITAL AT ARLINGTON L P","ARLINGTON","TX","76017","Acute Care Hospitals","Physician",4,"Above the national average","801 W INTERSTATE 20
ARLINGTON, TX
",32.679151,-97.115971,"West South Central"
"3347","451343","ELECTRA MEMORIAL HOSPITAL","ELECTRA","TX","76360","Critical Access Hospitals","Government - Hospital District or Authority",3,"Not Available","1207 S BAILEY STREET
ELECTRA, TX
",34.018455,-98.923874,"West South Central"
"3348","460060","LONE PEAK HOSPITAL","DRAPER","UT","84020","Acute Care Hospitals","Proprietary",3,"Above the national average","11925 S STATE STREET
DRAPER, UT
",40.534522,-111.891522,"Mountain"
"3349","450586","SEYMOUR HOSPITAL","SEYMOUR","TX","76380","Acute Care Hospitals","Government - Hospital District or Authority",4,"Not Available","200 STADIUM DRIVE
SEYMOUR, TX
",33.589788,-99.247697,"West South Central"
"3350","500019","PROVIDENCE CENTRALIA HOSPITAL","CENTRALIA","WA","98531","Acute Care Hospitals","Voluntary non-profit - Other",3,"Same as the national average","914 S SCHEUBER ROAD
CENTRALIA, WA
",46.71235,-122.986989,"Pacific"
"3351","450876","LUBBOCK HEART HOSPITAL LP","LUBBOCK","TX","79416","Acute Care Hospitals","Proprietary",4,"Above the national average","4810 NORTH LOOP 289
LUBBOCK, TX
",33.602527,-101.914287,"West South Central"
"3352","450820","HOUSTON METHODIST SUGARLAND HOSPITAL","SUGAR LAND","TX","77479","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","16655 SOUTHWEST FREEWAY
SUGAR LAND, TX
",29.590539,-95.631886,"West South Central"
"3353","450596","LAKE GRANBURY MEDICAL CENTER","GRANBURY","TX","76048","Acute Care Hospitals","Proprietary",3,"Below the national average","1310 PALUXY RD
GRANBURY, TX
",32.431845,-97.802729,"West South Central"
"3354","490002","RUSSELL COUNTY MEDICAL CENTER","LEBANON","VA","24266","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","58 CARROLL STREET
LEBANON, VA
",36.899027,-82.078105,"South Atlantic"
"3355","450424","HOUSTON METHODIST SAN JACINTO HOSPITAL","BAYTOWN","TX","77521","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","4401 GARTH ROAD
BAYTOWN, TX
",29.76871,-94.977548,"West South Central"
"3356","450213","UNIVERSITY HEALTH SYSTEM","SAN ANTONIO","TX","78229","Acute Care Hospitals","Government - Hospital District or Authority",1,"Below the national average","4502 MEDICAL DR
SAN ANTONIO, TX
",29.509488,-98.577062,"West South Central"
"3357","511321","ST JOSEPH'S HOSPITAL","BUCKHANNON","WV","26201","Critical Access Hospitals","Voluntary non-profit - Private",3,"Same as the national average","1 AMALIA DRIVE
BUCKHANNON, WV
",38.991275,-80.236824,"South Atlantic"
"3358","520009","ST ELIZABETH HOSPITAL","APPLETON","WI","54915","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","1506 S ONEIDA ST
APPLETON, WI
",44.248739,-88.404135,"East North Central"
"3359","450324","TEXOMA MEDICAL CENTER","DENISON","TX","75020","Acute Care Hospitals","Proprietary",2,"Above the national average","5016 S US HIGHWAY 75
DENISON, TX
",33.711133,-96.586956,"West South Central"
"3360","500049","WALLA WALLA GENERAL HOSPITAL","WALLA WALLA","WA","99362","Acute Care Hospitals","Voluntary non-profit - Church",3,"Same as the national average","1025 S SECOND AVE
WALLA WALLA, WA
",46.054253,-118.331678,"Pacific"
"3361","500053","KENNEWICK GENERAL HOSPITAL","KENNEWICK","WA","99336","Acute Care Hospitals","Government - Hospital District or Authority",3,"Below the national average","900 SOUTH AUBURN STREET
KENNEWICK, WA
",46.199447,-119.118458,"Pacific"
"3362","450610","MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER","HOUSTON","TX","77024","Acute Care Hospitals","Voluntary non-profit - Private",5,"Same as the national average","921 GESSNER
HOUSTON, TX
",29.781023,-95.544422,"West South Central"
"3363","500050","PEACEHEALTH SOUTHWEST MEDICAL CENTER","VANCOUVER","WA","98668","Acute Care Hospitals","Voluntary non-profit - Private",2,"Below the national average","400 NE MOTHER JOSEPH PLACE
VANCOUVER, WA
",45.623486,-122.580636,"Pacific"
"3364","500139","CAPITAL MEDICAL CENTER","OLYMPIA","WA","98502","Acute Care Hospitals","Voluntary non-profit - Private",3,"Above the national average","3900 CAPITAL MALL DR SW
OLYMPIA, WA
",47.041666,-122.951446,"Pacific"
"3365","520044","ST NICHOLAS HOSPITAL","SHEBOYGAN","WI","53081","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","3100 SUPERIOR AVE
SHEBOYGAN, WI
",43.761118,-87.747143,"East North Central"
"3366","450587","BROWNWOOD REGIONAL MEDICAL CENTER","BROWNWOOD","TX","76801","Acute Care Hospitals","Proprietary",2,"Below the national average","1501 BURNET DR
BROWNWOOD, TX
",31.680211,-98.988158,"West South Central"
"3367","490033","WARREN MEMORIAL HOSPITAL","FRONT ROYAL","VA","22630","Acute Care Hospitals","Voluntary non-profit - Other",3,"Same as the national average","1000 NORTH SHENANDOAH AVE
FRONT ROYAL, VA
",38.930415,-78.19893,"South Atlantic"
"3368","500119","MULTICARE VALLEY HOSPITAL","SPOKANE","WA","99216","Acute Care Hospitals","Proprietary",3,"Same as the national average","12606 EAST MISSION AVENUE
SPOKANE, WA
",47.671647,-117.235868,"Pacific"
"3369","470024","NORTHWESTERN MEDICAL CENTER INC","SAINT ALBANS","VT","05478","Acute Care Hospitals","Voluntary non-profit - Other",2,"Same as the national average","133 FAIRFIELD STREET
SAINT ALBANS, VT
",44.806463,-73.072549,"New England"
"3370","450176","MISSION REGIONAL MEDICAL CENTER","MISSION","TX","78572","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","900 SOUTH BRYAN ROAD
MISSION, TX
",26.19672,-98.312642,"West South Central"
"3371","460015","LOGAN REGIONAL HOSPITAL","LOGAN","UT","84341","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","500 EAST 1400 NORTH
LOGAN, UT
",41.757446,-111.821612,"Mountain"
"3372","460009","UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND CLINICS","SALT LAKE CITY","UT","84132","Acute Care Hospitals","Government - State",4,"Above the national average","50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT
",40.772984,-111.83672,"Mountain"
"3373","500072","OLYMPIC MEDICAL CENTER","PORT ANGELES","WA","98362","Acute Care Hospitals","Government - Local",2,"Same as the national average","939 CAROLINE ST
PORT ANGELES, WA
",48.114635,-123.414084,"Pacific"
"3374","490001","NORTON COMMUNITY HOSPITAL","NORTON","VA","24273","Acute Care Hospitals","Voluntary non-profit - Other",4,"Same as the national average","100 15TH NW STREET
NORTON, VA
",36.932031,-82.64338,"South Atlantic"
"3375","450306","STAMFORD MEMORIAL HOSPITAL","STAMFORD","TX","79553","Acute Care Hospitals","Government - Hospital District or Authority",3,"Not Available","1601 COLUMBIA STREET
STAMFORD, TX
",32.92823,-99.785114,"West South Central"
"3376","490057","SENTARA VIRGINIA BEACH GENERAL HOSPITAL","VIRGINIA BEACH","VA","23454","Acute Care Hospitals","Voluntary non-profit - Other",3,"Above the national average","1060 FIRST COLONIAL ROAD
VIRGINIA BEACH, VA
",36.820277,-75.99862,"South Atlantic"
"3377","510013","REYNOLDS MEMORIAL HOSPITAL","GLEN DALE","WV","26038","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","800 WHEELING AVE
GLEN DALE, WV
",39.946169,-80.75427,"South Atlantic"
"3378","490059","BON SECOURS ST MARYS HOSPITAL","RICHMOND","VA","23226","Acute Care Hospitals","Voluntary non-profit - Church",4,"Above the national average","5801 BREMO RD
RICHMOND, VA
",37.584405,-77.513262,"South Atlantic"
"3379","470003","UNIVERSITY OF VERMONT MEDICAL CENTER","BURLINGTON","VT","05401","Acute Care Hospitals","Voluntary non-profit - Other",3,"Above the national average","111 COLCHESTER AVE
BURLINGTON, VT
",44.480966,-73.195571,"New England"
"3380","450669","MEDICAL CENTER OF LEWISVILLE","LEWISVILLE","TX","75057","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","500 WEST MAIN STREET
LEWISVILLE, TX
",33.046306,-97.004207,"West South Central"
"3381","450639","TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD","BEDFORD","TX","76022","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","1600 HOSPITAL PARKWAY
BEDFORD, TX
",32.833513,-97.125241,"West South Central"
"3382","461304","CENTRAL VALLEY MEDICAL CENTER - CAH","NEPHI","UT","84648","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","48 WEST 1500 NORTH
NEPHI, UT
",39.730587,-111.837215,"Mountain"
"3383","450580","TIMBERLANDS HOSPITAL","CROCKETT","TX","75835","Acute Care Hospitals","Government - Hospital District or Authority",2,"Not Available","1100 E LOOP 304
CROCKETT, TX
",31.323699,-95.437257,"West South Central"
"3384","490093","SENTARA CAREPLEX HOSPITAL","HAMPTON","VA","23666","Acute Care Hospitals","Voluntary non-profit - Private",3,"Above the national average","3000 COLISEUM DRIVE
HAMPTON, VA
",37.056448,-76.392362,"South Atlantic"
"3385","491307","PAGE MEMORIAL HOSPITAL, INC","LURAY","VA","22835","Critical Access Hospitals","Voluntary non-profit - Private",4,"Same as the national average","200 MEMORIAL DRIVE
LURAY, VA
",38.662482,-78.469864,"South Atlantic"
"3386","520109","MILE BLUFF MEDICAL CENTER","MAUSTON","WI","53948","Acute Care Hospitals","Proprietary",3,"Same as the national average","1050 DIVISION ST
MAUSTON, WI
",43.782614,-90.076778,"East North Central"
"3387","510008","BERKELEY MEDICAL CENTER","MARTINSBURG","WV","25401","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","2500 HOSPITAL DRIVE
MARTINSBURG, WV
",39.477254,-77.980619,"South Atlantic"
"3388","521339","GOOD SAMARITAN HEALTH CENTER","MERRILL","WI","54452","Critical Access Hospitals","Voluntary non-profit - Church",3,"Not Available","601 S CENTER AVE
MERRILL, WI
",45.175858,-89.683031,"East North Central"
"3389","520011","LAKEVIEW MEDICAL CENTER","RICE LAKE","WI","54868","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","1700 WEST STOUT STREET
RICE LAKE, WI
",45.508042,-91.759027,"East North Central"
"3390","510050","WHEELING HOSPITAL","WHEELING","WV","26003","Acute Care Hospitals","Voluntary non-profit - Church",2,"Below the national average","1 MEDICAL PARK
WHEELING, WV
",40.060074,-80.684022,"South Atlantic"
"3391","520202","ST CLARES HOSPITAL OF WESTON","WESTON","WI","54476","Acute Care Hospitals","Voluntary non-profit - Private",3,"Above the national average","3400 MINISTRY PARKWAY
WESTON, WI
",44.889675,-89.582214,"East North Central"
"3392","510048","LOGAN REGIONAL MEDICAL CENTER","LOGAN","WV","25601","Acute Care Hospitals","Proprietary",3,"Below the national average","20 HOSPITAL DRIVE
LOGAN, WV
",37.846318,-81.994284,"South Atlantic"
"3393","501327","WHITMAN HOSPITAL AND MEDICAL CENTER","COLFAX","WA","99111","Critical Access Hospitals","Government - Hospital District or Authority",4,"Above the national average","1200 WEST FAIRVIEW
COLFAX, WA
",46.868919,-117.375012,"Pacific"
"3394","670069","METHODIST MCKINNEY HOSPITAL","MCKINNEY","TX","75070","Acute Care Hospitals","Proprietary",4,"Above the national average","8000 W ELDORADO PKWY
MCKINNEY, TX
",33.175809,-96.724343,"West South Central"
"3395","670047","SIERRA PROVIDENCE EAST MEDICAL CENTER","EL PASO","TX","79938","Acute Care Hospitals","Proprietary",2,"Same as the national average","3280 JOE BATTLE BLVD
EL PASO, TX
",31.790435,-106.267644,"West South Central"
"3396","521315","MAYO CLINIC HEALTH SYSTEM  NORTHLAND","BARRON","WI","54812","Critical Access Hospitals","Voluntary non-profit - Private",3,"Same as the national average","1222 E WOODLAND AVE
BARRON, WI
",45.398369,-91.840668,"East North Central"
"3397","521352","UPLAND HILLS HEALTH","DODGEVILLE","WI","53533","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","800 COMPASSION WAY
DODGEVILLE, WI
",42.952635,-90.130254,"East North Central"
"3398","520063","ST JOSEPHS COMMUNITY HOSPITAL OF WEST BEND","WEST BEND","WI","53095","Acute Care Hospitals","Voluntary non-profit - Private",3,"Above the national average","3200 PLEASANT VALLEY ROAD
WEST BEND, WI
",43.353318,-88.196576,"East North Central"
"3399","670053","ST LUKE'S SUGAR LAND HOSPITAL","SUGAR LAND","TX","77478","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","1317 LAKE POINTE PARKWAY
SUGAR LAND, TX
",29.60496,-95.621328,"West South Central"
"3400","670041","SETON MEDICAL CENTER WILLIAMSON","ROUND ROCK","TX","78664","Acute Care Hospitals","Voluntary non-profit - Private",3,"Above the national average","201 SETON PARKWAY
ROUND ROCK, TX
",30.567944,-97.652784,"West South Central"
"3401","501337","LOURDES MEDICAL CENTER","PASCO","WA","99301","Critical Access Hospitals","Voluntary non-profit - Church",3,"Same as the national average","520 N FOURTH AVENUE
PASCO, WA
",46.235026,-119.094436,"Pacific"
"3402","531306","WASHAKIE MEDICAL CENTER","WORLAND","WY","82401","Critical Access Hospitals","Government - Local",3,"Not Available","400 SOUTH 15TH STREET
WORLAND, WY
",44.013755,-107.948409,"Mountain"
"3403","510038","STONEWALL JACKSON MEMORIAL HOSPITAL","WESTON","WV","26452","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","230 HOSPITAL PLAZA
WESTON, WV
",39.048285,-80.492743,"South Atlantic"
"3404","670096","BAY AREA REGIONAL MEDICAL CENTER, LLC","WEBSTER","TX","77598","Acute Care Hospitals","Proprietary",3,"Below the national average","200 BLOSSOM STREET
WEBSTER, TX
",29.544213,-95.125201,"West South Central"
"3405","520019","MINISTRY SAINT MARYS HOSPITAL","RHINELANDER","WI","54501","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","2251 NORTH SHORE DR
RHINELANDER, WI
",45.6371,-89.375355,"East North Central"
"3406","511306","ROANE GENERAL HOSPITAL","SPENCER","WV","25276","Critical Access Hospitals","Voluntary non-profit - Private",3,"Not Available","200 HOSPITAL DRIVE
SPENCER, WV
",38.813653,-81.36887,"South Atlantic"
"3407","510039","OHIO VALLEY MEDICAL CENTER","WHEELING","WV","26003","Acute Care Hospitals","Voluntary non-profit - Private",2,"Below the national average","2000 EOFF STREET
WHEELING, WV
",40.059434,-80.721732,"South Atlantic"
"3408","521346","THEDACARE MEDICAL CENTER - SHAWANO INC","SHAWANO","WI","54166","Critical Access Hospitals","Voluntary non-profit - Private",3,"Below the national average","100 COUNTY RD B
SHAWANO, WI
",44.761606,-88.606614,"East North Central"
"3409","501326","PROVIDENCE MOUNT CARMEL HOSPITAL","COLVILLE","WA","99114","Critical Access Hospitals","Voluntary non-profit - Church",4,"Same as the national average","982 EAST COLUMBIA
COLVILLE, WA
",48.541303,-117.892385,"Pacific"
"3410","521349","RIVER FALLS AREA HOSPITAL","RIVER FALLS","WI","54022","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","1629 E DIVISION ST
RIVER FALLS, WI
",44.862859,-92.602829,"East North Central"
"3411","520057","SSM HEALTH ST CLARE HOSPITAL - BARABOO","BARABOO","WI","53913","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","707 14TH ST
BARABOO, WI
",43.480607,-89.731194,"East North Central"
"3412","670068","TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND","FLOWER MOUND","TX","75028","Acute Care Hospitals","Proprietary",4,"Above the national average","4400 LONG PRAIRIE ROAD
FLOWER MOUND, TX
",33.045227,-97.069331,"West South Central"
"3413","510077","WILLIAMSON MEMORIAL HOSPITAL","WILLIAMSON","WV","25661","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","859 ALDERSON STREET
WILLIAMSON, WV
",37.678237,-82.272031,"South Atlantic"
"3414","521313","MINISTRY SACRED HEART HOSPITAL","TOMAHAWK","WI","54487","Critical Access Hospitals","Voluntary non-profit - Church",3,"Not Available","401 W MOHAWK DR SUITE 100
TOMAHAWK, WI
",45.489006,-89.733596,"East North Central"
"3415","521331","BURNETT MEDICAL CENTER","GRANTSBURG","WI","54840","Critical Access Hospitals","Voluntary non-profit - Private",3,"Above the national average","257 W ST GEORGE AVE
GRANTSBURG, WI
",45.775652,-92.686488,"East North Central"
"3416","510031","ST FRANCIS HOSPITAL","CHARLESTON","WV","25301","Acute Care Hospitals","Proprietary",4,"Above the national average","333 LAIDLEY ST
CHARLESTON, WV
",38.353364,-81.63258,"South Atlantic"
"3417","521336","HAYWARD AREA MEMORIAL HOSPITAL","HAYWARD","WI","54843","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","11040 N STATE RD 77
HAYWARD, WI
",46.0354,-91.488465,"East North Central"
"3418","521337","ST CROIX REGIONAL MEDICAL CENTER","SAINT CROIX FALLS","WI","54024","Critical Access Hospitals","Voluntary non-profit - Private",3,"Above the national average","235 STATE STREET
SAINT CROIX FALLS, WI
",45.409134,-92.642218,"East North Central"
"3419","520139","AURORA WEST ALLIS MEDICAL CENTER","WEST ALLIS","WI","53227","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","8901 W LINCOLN AVE
WEST ALLIS, WI
",43.002702,-88.023065,"East North Central"
"3420","670055","METHODIST STONE OAK HOSPITAL","SAN ANTONIO","TX","78258","Acute Care Hospitals","Voluntary non-profit - Private",5,"Above the national average","1139 E SONTERRA BLVD
SAN ANTONIO, TX
",29.614494,-98.475459,"West South Central"
"3421","670082","BAYLOR SCOTT AND WHITE  MEDICAL CENTER  MCKINNEY","MC KINNEY","TX","75071","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","5252 WEST UNIVERSITY DRIVE
MC KINNEY, TX
",33.218404,-96.68102,"West South Central"
"3422","520021","UNITED HOSPITAL SYSTEM","KENOSHA","WI","53143","Acute Care Hospitals","Government - Local",3,"Same as the national average","6308 EIGHTH AVE
KENOSHA, WI
",42.577712,-87.819285,"East North Central"
"3423","501336","MASON GENERAL HOSPITAL & FAMILY OF CLINICS","SHELTON","WA","98584","Critical Access Hospitals","Government - Hospital District or Authority",3,"Above the national average","901 MT VIEW DRIVE
SHELTON, WA
",47.226751,-123.115286,"Pacific"
"3424","530012","WYOMING MEDICAL CENTER","CASPER","WY","82601","Acute Care Hospitals","Government - Local",3,"Below the national average","1233 EAST 2ND ST
CASPER, WY
",42.848718,-106.308753,"Mountain"
"3425","521304","GUNDERSEN ST JOSEPHS HOSPITAL AND CLINICS","HILLSBORO","WI","54634","Critical Access Hospitals","Voluntary non-profit - Private",4,"Not Available","400 WATER AVE
HILLSBORO, WI
",43.648814,-90.34447,"East North Central"
"3426","510012","PLEASANT VALLEY HOSPITAL","POINT PLEASANT","WV","25550","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","2520 VALLEY DRIVE
POINT PLEASANT, WV
",38.868705,-82.124403,"South Atlantic"
"3427","521320","TOMAH MEMORIAL HOSPITAL","TOMAH","WI","54660","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","321 BUTTS AVE
TOMAH, WI
",43.984304,-90.514668,"East North Central"
"3428","510082","SUMMERSVILLE REGIONAL MEDICAL CENTER","SUMMERSVILLE","WV","26651","Acute Care Hospitals","Government - Local",2,"Below the national average","400 FAIRVIEW HEIGHTS ROAD
SUMMERSVILLE, WV
",38.291903,-80.831136,"South Atlantic"
"3429","530011","MEMORIAL HOSPITAL SWEETWATER COUNTY","ROCK SPRINGS","WY","82901","Acute Care Hospitals","Government - Local",2,"Below the national average","1200 COLLEGE DRIVE
ROCK SPRINGS, WY
",41.58406,-109.233578,"Mountain"
"3430","521330","CROSSING RIVERS HEALTH MEDICAL CENTER","PRAIRIE DU CHIEN","WI","53821","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","37868 US HWY 18
PRAIRIE DU CHIEN, WI
",43.013873,-91.094538,"East North Central"
"3431","530014","CHEYENNE REGIONAL MEDICAL CENTER","CHEYENNE","WY","82001","Acute Care Hospitals","Voluntary non-profit - Other",2,"Below the national average","214 EAST 23RD STREET
CHEYENNE, WY
",41.139789,-104.817036,"Mountain"
"3432","670056","SETON MEDICAL CENTER HAYS","KYLE","TX","78640","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","6001 KYLE PKWY
KYLE, TX
",30.007734,-97.85528,"West South Central"
"3433","670006","THE HOSPITAL AT WESTLAKE MEDICAL CENTER","AUSTIN","TX","78746","Acute Care Hospitals","Proprietary",4,"Same as the national average","5656 BEE CAVES ROAD, SUITE M-302
AUSTIN, TX
",30.294735,-97.824938,"West South Central"
"3434","521300","MINISTRY EAGLE RIVER MEMORIAL HOSPITAL","EAGLE RIVER","WI","54521","Critical Access Hospitals","Voluntary non-profit - Private",4,"Not Available","201 HOSPITAL ROAD
EAGLE RIVER, WI
",45.927518,-89.251678,"East North Central"
"3435","510086","WELCH COMMUNITY HOSPITAL","WELCH","WV","24801","Acute Care Hospitals","Government - State",3,"Above the national average","454 MCDOWELL STREET
WELCH, WV
",37.438822,-81.589295,"South Atlantic"
"3436","520193","AURORA BAYCARE MEDICAL CTR","GREEN BAY","WI","54311","Acute Care Hospitals","Proprietary",4,"Above the national average","2845 GREENBRIER RD
GREEN BAY, WI
",44.47335,-87.941091,"East North Central"
"3437","511320","JACKSON GENERAL HOSPITAL","RIPLEY","WV","25271","Critical Access Hospitals","Voluntary non-profit - Other",3,"Same as the national average","122 PINNELL ST
RIPLEY, WV
",38.823541,-81.728325,"South Atlantic"
